phase,variant,variant_family,world_count,route_length,capacity_condition,context_slots,capacity_ratio,retention_world,world_age_from_end,seed_count,row_count,route_table_accuracy_all_mean,route_table_accuracy_all_std,route_table_accuracy_all_ci95_low,route_table_accuracy_all_ci95_high,route_table_accuracy_all_n,composition_accuracy_seen_routes_mean,composition_accuracy_seen_routes_std,composition_accuracy_seen_routes_ci95_low,composition_accuracy_seen_routes_ci95_high,composition_accuracy_seen_routes_n,composition_accuracy_suffix_routes_mean,composition_accuracy_suffix_routes_std,composition_accuracy_suffix_routes_ci95_low,composition_accuracy_suffix_routes_ci95_high,composition_accuracy_suffix_routes_n,first_step_context_accuracy_mean,first_step_context_accuracy_std,first_step_context_accuracy_ci95_low,first_step_context_accuracy_ci95_high,first_step_context_accuracy_n,suffix_generalization_gap_mean,suffix_generalization_gap_std,suffix_generalization_gap_ci95_low,suffix_generalization_gap_ci95_high,suffix_generalization_gap_n,route_table_composition_gap_seen_mean,route_table_composition_gap_seen_std,route_table_composition_gap_seen_ci95_low,route_table_composition_gap_seen_ci95_high,route_table_composition_gap_seen_n,route_table_composition_gap_suffix_mean,route_table_composition_gap_suffix_std,route_table_composition_gap_suffix_ci95_low,route_table_composition_gap_suffix_ci95_high,route_table_composition_gap_suffix_n,capacity_used_mean,capacity_used_std,capacity_used_ci95_low,capacity_used_ci95_high,capacity_used_n,evictions_mean,evictions_std,evictions_ci95_low,evictions_ci95_high,evictions_n,hash_collisions_mean,hash_collisions_std,hash_collisions_ci95_low,hash_collisions_ci95_high,hash_collisions_n
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,16,8,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,384.0,0.0,384.0,384.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,16,12,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,384.0,0.0,384.0,384.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,16,16,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,384.0,0.0,384.0,384.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,32,4,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,768.0,0.0,768.0,768.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,32,8,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,768.0,0.0,768.0,768.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,32,12,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,768.0,0.0,768.0,768.0,20,,,,,0,,,,,0
baseline_comparison,baseline_route_endpoint_memorizer,whole_route_memorizer,32,16,none,,,,,20,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1.0,0.0,1.0,1.0,20,-1.0,0.0,-1.0,-1.0,20,0.0,0.0,0.0,0.0,20,768.0,0.0,768.0,768.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,4,4,none,,,,,20,20,0.8125,0.0,0.8125,0.8125,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.5625,0.0,0.5625,0.5625,20,-0.1875,0.0,-0.1875,-0.1875,20,312.0,0.0,312.0,312.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,4,8,none,,,,,20,20,0.90625,0.0,0.90625,0.90625,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.65625,0.0,0.65625,0.65625,20,-0.09375,0.0,-0.09375,-0.09375,20,696.0,0.0,696.0,696.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,4,12,none,,,,,20,20,0.9375,0.0,0.9375,0.9375,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.6875,0.0,0.6875,0.6875,20,-0.0625,0.0,-0.0625,-0.0625,20,1080.0,0.0,1080.0,1080.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,4,16,none,,,,,20,20,0.953125,0.0,0.953125,0.953125,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.703125,0.0,0.703125,0.703125,20,-0.046875,0.0,-0.046875,-0.046875,20,1464.0,0.0,1464.0,1464.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,8,4,none,,,,,20,20,0.78125,0.0,0.78125,0.78125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.65625,0.0,0.65625,0.65625,20,-0.21875,0.0,-0.21875,-0.21875,20,600.0,0.0,600.0,600.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,8,8,none,,,,,20,20,0.890625,0.0,0.890625,0.890625,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.765625,0.0,0.765625,0.765625,20,-0.109375,0.0,-0.109375,-0.109375,20,1368.0,0.0,1368.0,1368.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,8,12,none,,,,,20,20,0.9270833333333333,1.1390647892519134e-16,0.9270833333333333,0.9270833333333333,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8020833333333334,0.0,0.8020833333333334,0.8020833333333334,20,-0.0729166666666666,2.8476619731297836e-17,-0.07291666666666662,-0.07291666666666659,20,2136.0,0.0,2136.0,2136.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,8,16,none,,,,,20,20,0.9453125,0.0,0.9453125,0.9453125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8203125,0.0,0.8203125,0.8203125,20,-0.0546875,0.0,-0.0546875,-0.0546875,20,2904.0,0.0,2904.0,2904.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,16,4,none,,,,,20,20,0.765625,0.0,0.765625,0.765625,20,0.0625,0.0,0.0625,0.0625,20,1.0,0.0,1.0,1.0,20,0.0625,0.0,0.0625,0.0625,20,-0.9375,0.0,-0.9375,-0.9375,20,0.703125,0.0,0.703125,0.703125,20,-0.234375,0.0,-0.234375,-0.234375,20,1176.0,0.0,1176.0,1176.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,16,8,none,,,,,20,20,0.8828125,0.0,0.8828125,0.8828125,20,0.0625,0.0,0.0625,0.0625,20,1.0,0.0,1.0,1.0,20,0.0625,0.0,0.0625,0.0625,20,-0.9375,0.0,-0.9375,-0.9375,20,0.8203125,0.0,0.8203125,0.8203125,20,-0.1171875,0.0,-0.1171875,-0.1171875,20,2712.0,0.0,2712.0,2712.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,16,12,none,,,,,20,20,0.921875,0.0,0.921875,0.921875,20,0.0625,0.0,0.0625,0.0625,20,1.0,0.0,1.0,1.0,20,0.0625,0.0,0.0625,0.0625,20,-0.9375,0.0,-0.9375,-0.9375,20,0.859375,0.0,0.859375,0.859375,20,-0.078125,0.0,-0.078125,-0.078125,20,4248.0,0.0,4248.0,4248.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,16,16,none,,,,,20,20,0.94140625,0.0,0.94140625,0.94140625,20,0.0625,0.0,0.0625,0.0625,20,1.0,0.0,1.0,1.0,20,0.0625,0.0,0.0625,0.0625,20,-0.9375,0.0,-0.9375,-0.9375,20,0.87890625,0.0,0.87890625,0.87890625,20,-0.05859375,0.0,-0.05859375,-0.05859375,20,5784.0,0.0,5784.0,5784.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,32,4,none,,,,,20,20,0.7578125,0.0,0.7578125,0.7578125,20,0.03125,0.0,0.03125,0.03125,20,1.0,0.0,1.0,1.0,20,0.03125,0.0,0.03125,0.03125,20,-0.96875,0.0,-0.96875,-0.96875,20,0.7265625,0.0,0.7265625,0.7265625,20,-0.2421875,0.0,-0.2421875,-0.2421875,20,2328.0,0.0,2328.0,2328.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,32,8,none,,,,,20,20,0.87890625,0.0,0.87890625,0.87890625,20,0.03125,0.0,0.03125,0.03125,20,1.0,0.0,1.0,1.0,20,0.03125,0.0,0.03125,0.03125,20,-0.96875,0.0,-0.96875,-0.96875,20,0.84765625,0.0,0.84765625,0.84765625,20,-0.12109375,0.0,-0.12109375,-0.12109375,20,5400.0,0.0,5400.0,5400.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,32,12,none,,,,,20,20,0.9192708333333333,1.1390647892519134e-16,0.9192708333333333,0.9192708333333333,20,0.03125,0.0,0.03125,0.03125,20,1.0,0.0,1.0,1.0,20,0.03125,0.0,0.03125,0.03125,20,-0.96875,0.0,-0.96875,-0.96875,20,0.8880208333333334,0.0,0.8880208333333334,0.8880208333333334,20,-0.0807291666666666,2.8476619731297836e-17,-0.08072916666666662,-0.08072916666666659,20,8472.0,0.0,8472.0,8472.0,20,,,,,0,,,,,0
baseline_comparison,baseline_shared_transition_table,shared_lookup,32,16,none,,,,,20,20,0.939453125,0.0,0.939453125,0.939453125,20,0.03125,0.0,0.03125,0.03125,20,1.0,0.0,1.0,1.0,20,0.03125,0.0,0.03125,0.03125,20,-0.96875,0.0,-0.96875,-0.96875,20,0.908203125,0.0,0.908203125,0.908203125,20,-0.060546875,0.0,-0.060546875,-0.060546875,20,11544.0,0.0,11544.0,11544.0,20,,,,,0,,,,,0
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,4,4,none,1.0,,,,20,40,0.8125,0.0,0.8125,0.8125,40,0.25,0.0,0.25,0.25,40,1.0,0.0,1.0,1.0,40,0.25,0.0,0.25,0.25,40,-0.75,0.0,-0.75,-0.75,40,0.5625,0.0,0.5625,0.5625,40,-0.1875,0.0,-0.1875,-0.1875,40,312.0,0.0,312.0,312.0,40,,,,,0,72.0,0.0,72.0,72.0,40
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,4,8,none,1.0,,,,20,40,0.90625,0.0,0.90625,0.90625,40,0.25,0.0,0.25,0.25,40,1.0,0.0,1.0,1.0,40,0.25,0.0,0.25,0.25,40,-0.75,0.0,-0.75,-0.75,40,0.65625,0.0,0.65625,0.65625,40,-0.09375,0.0,-0.09375,-0.09375,40,696.0,0.0,696.0,696.0,40,,,,,0,72.0,0.0,72.0,72.0,40
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,4,12,none,1.0,,,,20,40,0.9375,0.0,0.9375,0.9375,40,0.25,0.0,0.25,0.25,40,1.0,0.0,1.0,1.0,40,0.25,0.0,0.25,0.25,40,-0.75,0.0,-0.75,-0.75,40,0.6875,0.0,0.6875,0.6875,40,-0.0625,0.0,-0.0625,-0.0625,40,1080.0,0.0,1080.0,1080.0,40,,,,,0,72.0,0.0,72.0,72.0,40
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,4,16,none,1.0,,,,20,40,0.953125,0.0,0.953125,0.953125,40,0.25,0.0,0.25,0.25,40,1.0,0.0,1.0,1.0,40,0.25,0.0,0.25,0.25,40,-0.75,0.0,-0.75,-0.75,40,0.703125,0.0,0.703125,0.703125,40,-0.046875,0.0,-0.046875,-0.046875,40,1464.0,0.0,1464.0,1464.0,40,,,,,0,72.0,0.0,72.0,72.0,40
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,8,4,none,1.0,,,,20,20,0.78125,0.0,0.78125,0.78125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.65625,0.0,0.65625,0.65625,20,-0.21875,0.0,-0.21875,-0.21875,20,600.0,0.0,600.0,600.0,20,,,,,0,168.0,0.0,168.0,168.0,20
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,8,8,none,1.0,,,,20,20,0.890625,0.0,0.890625,0.890625,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.765625,0.0,0.765625,0.765625,20,-0.109375,0.0,-0.109375,-0.109375,20,1368.0,0.0,1368.0,1368.0,20,,,,,0,168.0,0.0,168.0,168.0,20
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,8,12,none,1.0,,,,20,20,0.9270833333333333,1.1390647892519134e-16,0.9270833333333333,0.9270833333333333,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8020833333333334,0.0,0.8020833333333334,0.8020833333333334,20,-0.0729166666666666,2.8476619731297836e-17,-0.07291666666666662,-0.07291666666666659,20,2136.0,0.0,2136.0,2136.0,20,,,,,0,168.0,0.0,168.0,168.0,20
baseline_comparison,baseline_superposition_hash_slots_1,superposition_hash_lookup,8,16,none,1.0,,,,20,20,0.9453125,0.0,0.9453125,0.9453125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8203125,0.0,0.8203125,0.8203125,20,-0.0546875,0.0,-0.0546875,-0.0546875,20,2904.0,0.0,2904.0,2904.0,20,,,,,0,168.0,0.0,168.0,168.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,16,4,none,16.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,1536.0,0.0,1536.0,1536.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,16,8,none,16.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,3072.0,0.0,3072.0,3072.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,16,12,none,16.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,4608.0,0.0,4608.0,4608.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,16,16,none,16.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,32,4,none,16.0,,,,20,20,0.875,0.0,0.875,0.875,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.375,0.0,0.375,0.375,20,-0.125,0.0,-0.125,-0.125,20,2688.0,0.0,2688.0,2688.0,20,,,,,0,384.0,0.0,384.0,384.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,32,8,none,16.0,,,,20,20,0.9375,0.0,0.9375,0.9375,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.4375,0.0,0.4375,0.4375,20,-0.0625,0.0,-0.0625,-0.0625,20,5760.0,0.0,5760.0,5760.0,20,,,,,0,384.0,0.0,384.0,384.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,32,12,none,16.0,,,,20,20,0.9583333333333333,1.1390647892519134e-16,0.9583333333333333,0.9583333333333333,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.45833333333333337,0.0,0.45833333333333337,0.45833333333333337,20,-0.04166666666666663,0.0,-0.04166666666666663,-0.04166666666666663,20,8832.0,0.0,8832.0,8832.0,20,,,,,0,384.0,0.0,384.0,384.0,20
baseline_comparison,baseline_superposition_hash_slots_16,superposition_hash_lookup,32,16,none,16.0,,,,20,20,0.96875,0.0,0.96875,0.96875,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.46875,0.0,0.46875,0.46875,20,-0.03125,0.0,-0.03125,-0.03125,20,11904.0,0.0,11904.0,11904.0,20,,,,,0,384.0,0.0,384.0,384.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,4,4,none,2.0,,,,20,20,0.875,0.0,0.875,0.875,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.375,0.0,0.375,0.375,20,-0.125,0.0,-0.125,-0.125,20,336.0,0.0,336.0,336.0,20,,,,,0,48.0,0.0,48.0,48.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,4,8,none,2.0,,,,20,20,0.9375,0.0,0.9375,0.9375,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.4375,0.0,0.4375,0.4375,20,-0.0625,0.0,-0.0625,-0.0625,20,720.0,0.0,720.0,720.0,20,,,,,0,48.0,0.0,48.0,48.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,4,12,none,2.0,,,,20,20,0.9583333333333333,1.1390647892519134e-16,0.9583333333333333,0.9583333333333333,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.45833333333333337,0.0,0.45833333333333337,0.45833333333333337,20,-0.04166666666666663,0.0,-0.04166666666666663,-0.04166666666666663,20,1104.0,0.0,1104.0,1104.0,20,,,,,0,48.0,0.0,48.0,48.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,4,16,none,2.0,,,,20,20,0.96875,0.0,0.96875,0.96875,20,0.5,0.0,0.5,0.5,20,1.0,0.0,1.0,1.0,20,0.5,0.0,0.5,0.5,20,-0.5,0.0,-0.5,-0.5,20,0.46875,0.0,0.46875,0.46875,20,-0.03125,0.0,-0.03125,-0.03125,20,1488.0,0.0,1488.0,1488.0,20,,,,,0,48.0,0.0,48.0,48.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,8,4,none,2.0,,,,20,20,0.8125,0.0,0.8125,0.8125,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.5625,0.0,0.5625,0.5625,20,-0.1875,0.0,-0.1875,-0.1875,20,624.0,0.0,624.0,624.0,20,,,,,0,144.0,0.0,144.0,144.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,8,8,none,2.0,,,,20,20,0.90625,0.0,0.90625,0.90625,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.65625,0.0,0.65625,0.65625,20,-0.09375,0.0,-0.09375,-0.09375,20,1392.0,0.0,1392.0,1392.0,20,,,,,0,144.0,0.0,144.0,144.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,8,12,none,2.0,,,,20,20,0.9375,0.0,0.9375,0.9375,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.6875,0.0,0.6875,0.6875,20,-0.0625,0.0,-0.0625,-0.0625,20,2160.0,0.0,2160.0,2160.0,20,,,,,0,144.0,0.0,144.0,144.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,8,16,none,2.0,,,,20,20,0.953125,0.0,0.953125,0.953125,20,0.25,0.0,0.25,0.25,20,1.0,0.0,1.0,1.0,20,0.25,0.0,0.25,0.25,20,-0.75,0.0,-0.75,-0.75,20,0.703125,0.0,0.703125,0.703125,20,-0.046875,0.0,-0.046875,-0.046875,20,2928.0,0.0,2928.0,2928.0,20,,,,,0,144.0,0.0,144.0,144.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,16,4,none,2.0,,,,20,20,0.78125,0.0,0.78125,0.78125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.65625,0.0,0.65625,0.65625,20,-0.21875,0.0,-0.21875,-0.21875,20,1200.0,0.0,1200.0,1200.0,20,,,,,0,336.0,0.0,336.0,336.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,16,8,none,2.0,,,,20,20,0.890625,0.0,0.890625,0.890625,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.765625,0.0,0.765625,0.765625,20,-0.109375,0.0,-0.109375,-0.109375,20,2736.0,0.0,2736.0,2736.0,20,,,,,0,336.0,0.0,336.0,336.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,16,12,none,2.0,,,,20,20,0.9270833333333333,1.1390647892519134e-16,0.9270833333333333,0.9270833333333333,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8020833333333334,0.0,0.8020833333333334,0.8020833333333334,20,-0.0729166666666666,2.8476619731297836e-17,-0.07291666666666662,-0.07291666666666659,20,4272.0,0.0,4272.0,4272.0,20,,,,,0,336.0,0.0,336.0,336.0,20
baseline_comparison,baseline_superposition_hash_slots_2,superposition_hash_lookup,16,16,none,2.0,,,,20,20,0.9453125,0.0,0.9453125,0.9453125,20,0.125,0.0,0.125,0.125,20,1.0,0.0,1.0,1.0,20,0.125,0.0,0.125,0.125,20,-0.875,0.0,-0.875,-0.875,20,0.8203125,0.0,0.8203125,0.8203125,20,-0.0546875,0.0,-0.0546875,-0.0546875,20,5808.0,0.0,5808.0,5808.0,20,,,,,0,336.0,0.0,336.0,336.0,20
baseline_comparison,baseline_superposition_hash_slots_32,superposition_hash_lookup,32,4,none,32.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,3072.0,0.0,3072.0,3072.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_32,superposition_hash_lookup,32,8,none,32.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,6144.0,0.0,6144.0,6144.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_32,superposition_hash_lookup,32,12,none,32.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,9216.0,0.0,9216.0,9216.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_32,superposition_hash_lookup,32,16,none,32.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,12288.0,0.0,12288.0,12288.0,20,,,,,0,0.0,0.0,0.0,0.0,20
baseline_comparison,baseline_superposition_hash_slots_4,superposition_hash_lookup,4,4,none,4.0,,,,20,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,1.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,384.0,0.0,384.0,384.0,20,,,,,0,0.0,0.0,0.0,0.0,20
